"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","MAR","Morocco","","2010","2010","","EMR","Eastern Mediterranean","","","","","58","58.24000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","MOZ","Mozambique","","2010","2010","","AFR","Africa","","","","","38","38.43000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","MMR","Myanmar","","2010","2010","","SEAR","South-East Asia","","","","","34","33.65000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NAM","Namibia","","2010","2010","","AFR","Africa","","","","","38","37.98000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NRU","Nauru","","2010","2010","","WPR","Western Pacific","","","","","100","100.00000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NPL","Nepal","","2010","2010","","SEAR","South-East Asia","","","","","19","18.62000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NLD","Netherlands","","2010","2010","","EUR","Europe","","","","","83","82.86000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NZL","New Zealand","","2010","2010","","WPR","Western Pacific","","","","","86","86.20000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NIC","Nicaragua","","2010","2010","","AMR","Americas","","","","","57","57.32000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NER","Niger","","2010","2010","","AFR","Africa","","","","","17","17.11000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NGA","Nigeria","","2010","2010","","AFR","Africa","","","","","50","49.80000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NIU","Niue","","2010","2010","","WPR","Western Pacific","","","","","38","37.54000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","NOR","Norway","","2010","2010","","EUR","Europe","","","","","79","79.41000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","OMN","Oman","","2010","2010","","EMR","Eastern Mediterranean","","","","","73","73.03000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PAK","Pakistan","","2010","2010","","EMR","Eastern Mediterranean","","","","","36","35.90000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PLW","Palau","","2010","2010","","WPR","Western Pacific","","","","","83","83.39000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PAN","Panama","","2010","2010","","AMR","Americas","","","","","75","74.80000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PNG","Papua New Guinea","","2010","2010","","WPR","Western Pacific","","","","","13","12.53000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PRY","Paraguay","","2010","2010","","AMR","Americas","","","","","61","61.49000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PER","Peru","","2010","2010","","AMR","Americas","","","","","77","76.92000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PHL","Philippines","","2010","2010","","WPR","Western Pacific","","","","","49","48.90000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","POL","Poland","","2010","2010","","EUR","Europe","","","","","61","60.96000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","PRT","Portugal","","2010","2010","","EUR","Europe","","","","","61","60.70000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","QAT","Qatar","","2010","2010","","EMR","Eastern Mediterranean","","","","","96","95.83000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","KOR","Republic of Korea","","2010","2010","","WPR","Western Pacific","","","","","83","82.96000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","MDA","Republic of Moldova","","2010","2010","","EUR","Europe","","","","","47","46.95000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","ROU","Romania","","2010","2010","","EUR","Europe","","","","","57","57.47000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","RUS","Russian Federation","","2010","2010","","EUR","Europe","","","","","73","73.17000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","RWA","Rwanda","","2010","2010","","AFR","Africa","","","","","19","18.85000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","KNA","Saint Kitts and Nevis","","2010","2010","","AMR","Americas","","","","","32","32.41000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","LCA","Saint Lucia","","2010","2010","","AMR","Americas","","","","","28","27.97000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","VCT","Saint Vincent and the Grenadines","","2010","2010","","AMR","Americas","","","","","49","49.33000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","WSM","Samoa","","2010","2010","","WPR","Western Pacific","","","","","20","20.23000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SMR","San Marino","","2010","2010","","EUR","Europe","","","","","94","94.09000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","STP","Sao Tome and Principe","","2010","2010","","AFR","Africa","","","","","62","62.22000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SAU","Saudi Arabia","","2010","2010","","EMR","Eastern Mediterranean","","","","","82","82.07000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SEN","Senegal","","2010","2010","","AFR","Africa","","","","","42","42.38000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SRB","Serbia","","2010","2010","","EUR","Europe","","","","","56","56.06000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SYC","Seychelles","","2010","2010","","AFR","Africa","","","","","55","55.32000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SLE","Sierra Leone","","2010","2010","","AFR","Africa","","","","","38","38.39000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SGP","Singapore","","2010","2010","","WPR","Western Pacific","","","","","100","100.00000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SVK","Slovakia","","2010","2010","","EUR","Europe","","","","","55","54.97000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SVN","Slovenia","","2010","2010","","EUR","Europe","","","","","50","49.50000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SLB","Solomon Islands","","2010","2010","","WPR","Western Pacific","","","","","19","18.55000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SOM","Somalia","","2010","2010","","EMR","Eastern Mediterranean","","","","","37","37.45000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","ZAF","South Africa","","2010","2010","","AFR","Africa","","","","","62","61.70000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","ESP","Spain","","2010","2010","","EUR","Europe","","","","","77","77.40000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","LKA","Sri Lanka","","2010","2010","","SEAR","South-East Asia","","","","","14","14.31000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SDN","Sudan","","2010","2010","","EMR","Eastern Mediterranean","","","","","40","40.10000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SUR","Suriname","","2010","2010","","AMR","Americas","","","","","69","69.38000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SWZ","Swaziland","","2010","2010","","AFR","Africa","","","","","21","21.37000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SWE","Sweden","","2010","2010","","EUR","Europe","","","","","85","84.68000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","CHE","Switzerland","","2010","2010","","EUR","Europe","","","","","74","73.62000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","SYR","Syrian Arab Republic","","2010","2010","","EMR","Eastern Mediterranean","","","","","56","55.74000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TJK","Tajikistan","","2010","2010","","EUR","Europe","","","","","26","26.32000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","THA","Thailand","","2010","2010","","SEAR","South-East Asia","","","","","34","33.96000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","MKD","The former Yugoslav Republic of Macedonia","","2010","2010","","EUR","Europe","","","","","59","59.31000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TLS","Timor-Leste","","2010","2010","","SEAR","South-East Asia","","","","","28","28.12000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TGO","Togo","","2010","2010","","AFR","Africa","","","","","43","43.44000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TON","Tonga","","2010","2010","","WPR","Western Pacific","","","","","23","23.43000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TTO","Trinidad and Tobago","","2010","2010","","AMR","Americas","","","","","14","13.88000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TUN","Tunisia","","2010","2010","","EMR","Eastern Mediterranean","","","","","67","67.28000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TUR","Turkey","","2010","2010","","EUR","Europe","","","","","70","69.65000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TKM","Turkmenistan","","2010","2010","","EUR","Europe","","","","","50","49.50000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","TUV","Tuvalu","","2010","2010","","WPR","Western Pacific","","","","","50","50.39000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","UGA","Uganda","","2010","2010","","AFR","Africa","","","","","13","13.30000","","",""
"WHS9_96","Population living in urban areas (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=114","UKR","Ukraine","","2010","2010","","EUR","Europe","","","","","69","68.79000","","",""
