"ISBN","Titles","AuthorFN","AuthorLN","TranslatorFN","TranslatorLN","Publisher","Genre","Price","Month","Year","Language","Country","OtherFN","OtherLN","Other Role"
"9781933354644","Rome Noir","Chiara","Stangalino","Maxim","Jakubowski","Akashic Books","Fiction",$15.95,"Feb",2009,"Italian","Italy","Maxim","Jakubowski","Editor"
"9781933372662","First Execution","Domenico","Starnone","Antony","Shugaar","Europa Editions","Fiction",$15.00,"Feb",2009,"Italian","Italy",,,
"9781843917144","Awkward Age","Anna","Starobinets","Hugh","Alpin","Hesperus","Fiction",$22.95,"Nov",2009,"Russian","Russia",,,
"9781901285703","Bachelors","Adalbert","Stifter","David","Bryer","Pushkin Press","Fiction",$14.95,"May",2009,"German","Austria",,,
"9780946162734","Carsten the Trustee and Other Short Fiction","Theodor","Storm","Denis","Jackson","Dufour Editions","Fiction",$24.95,"Apr",2009,"German","Germany",,,
"9780231149686","Lost Souls","Hwang","Sunwon","Bruce","Fulton","Columbia University Press","Fiction",$27.50,"Dec",2009,"Korean","South Korea","Ju-Chan","Fulton","Translator"
"9781906300081","Natural Selection","Cecilia","Szperling","Oscar","Luna","Aflame Books","Fiction",$15.95,"Aug",2009,"Spanish","Argentina",,,
"9780924047695","Assembly","Novica","Tadic","Steven","Teref","Host Publications","Poetry",$15.00,"Nov",2009,"Serbian","Serbia and Montenegro","Maja","Teref","Translator"
"9781934414231","Dark Things","Novica","Tadic","Charles","Simic","BOA Editions","Poetry",$16.00,"July",2009,"Serbian","Serbia and Montenegro",,,
"9781584350705","Salvation Army","Abdellah","Taia","Frank","Stock","Semiotext(e)","Fiction",$14.95,"Mar",2009,"French","Morocco",,,
"9789774162558","Hedgehog","Zakaria","Tamer","Brian","O'Rourke","American University at Cairo","Fiction",$22.95,"May",2009,"Arabic","Syrian Arab Republic","Denys","Johnson-Davies","Translator"
"9780979333057","Mind at Peace","Ahmet Hamdi","Tanpinar","Erdag","Goknar","Archipelago","Fiction",$25.00,"Jan",2009,"Turkish","Turkey",,,
"9781564785558","Jerusalem","Goncalo","Tavares","Anna","Kushner","Dalkey Archive","Fiction",$13.95,"Oct",2009,"Portuguese","Portugal",,,
"9780811217392","Naked Eye","Yoko","Tawada","Susan","Bernofsky","New Directions","Fiction",$13.95,"May",2009,"German","Japan",,,
"9781935210030","Mountain Tasting","Santoka","Teneda","John","Stevens","White Pine","Poetry",$16.00,"June",2009,"Japanese","Japan",,,
"9781564785565","Our Circus Presents","Lucian Dan","Teodorovici","Alistair Ian","Blyth","Dalkey Archive","Fiction",$13.95,"Nov",2009,"Romanian","Romania",,,
"9781846880537","Rat Killer","Alexander","Terekhov","??","??","Alma","Fiction",$14.95,"Nov",2009,"Russian","Russia",,,
"9780385342223","Darkest Room","Johan","Theorin","Marlaine","Delargy","Delta","Fiction",$15.00,"Oct",2009,"Swedish","Sweden",,,
"9781572411494","Tante Jolesch or The Decline of the West in Anecdotes","Friedrich","Torberg","Maria","Bauer","Ariadne Books","Fiction",$24.00,"June",2009,"German","Austria","Sonat","Birnecker Hart","Translator"
"9780896726642","Last Reader","David","Toscana","Asa","Zatz","Texas Tech University Press","Fiction",$26.95,"Oct",2009,"Spanish","Mexico",,,
"9781564785671","Running Away","Jean-Philippe","Toussaint","Matthew","Smith","Dalkey Archive","Fiction",$12.95,"Nov",2009,"French","France",,,
"9780889226197","Blue Notebook","Michel","Tremblay","Sheila","Fischman","Talonbooks","Fiction",$24.95,"Nov",2009,"French","Quebec",,,
"9780061351938","Collector of Worlds","Iliya","Troyanov","Will","Hobson","Ecco","Fiction",$24.95,"Apr",2009,"German","Bulgaria",,,
"9781571310651","Gray Earth","Galsan","Tschinag","??","??","Milkweed","Fiction",$24.00,"Nov",2009,"German","Mongolia",,,
"9781564785343","Necessary Marriage","Dumitru","Tsepeneag","Patrick","Camiller","Dalkey Archive","Fiction",$12.95,"July",2009,"Romanian","Romania",,,
"9781599540092","Autobiographical Poems","Francesca","Turini Bufalini","Joan","Borrelli","Bordighera Press","Poetry",$18.00,"Dec",2009,"Italian","Italy","Natalia","Cost-Zalessow","Translator"
"9781564785329","Brecht at Night","Mati","Unt","Eric","Dickens","Dalkey Archive","Fiction",$13.95,"July",2009,"Estonian","Estonia",,,
"9781564785145","Best of Contemporary Mexican Fiction","Alvaro","Uribe","various","various","Dalkey Archive","Fiction",$15.95,"Feb",2009,"Spanish","Mexico","Olivia","Sears","Editor"
"9781891270253","And What Have You Done?","Jose Castro","Urioste","Enrica","Ardemagni","Latin American Literary Review Press","Fiction",$13.00,"Mar",2009,"Spanish","Peru",,,
"9780981552125","Lightwall","Liliana","Ursu","Sean","Cotter","Zephyr Press","Poetry",$15.00,"June",2009,"Romanian","Romania",,,
"9780815609445","My Bird","Fariba","Vafi","Mahnaz","Kousha","Syracuse University Press","Fiction",$24.95,"Nov",2009,"Farsi","Iran, Islamic Republic of","Nasrin","Jewell","Translator"
"9781590513392","Book of Fathers","Miklos","Vamos","Peter","Sherwood","Other Press","Fiction",$15.95,"Oct",2009,"Hungarian","Hungary",,,
"9780143115953","Chalk Circle Man","Fred","Vargas","Sian","Reynolds","Penguin","Fiction",$14.00,"June",2009,"French","France",,,
"9781594488788","Informers","Juan Gabriel","Vasquez","Anne","McLean","Riverhead","Fiction",$25.95,"July",2009,"Spanish","Colombia",,,
"9781852248109","Junction: Selected Poems","Tomas","Venclova","Ellen","Hinsey","Bloodaxe","Poetry",$23.95,"June",2009,"Lithuanian","Lithuania","Constantine Rusanov","Diana Senechal","Translator"
"9780374208912","Been Here a Thousand Years","Mariolina","Venezia","Marina","Harss","FSG","Fiction",$24.00,"June",2009,"Italian","Italy",,,
"9781595581563","Beyond Suspicion","Tanguy","Viel","Linda","Coverdale","New Press","Fiction",$19.95,"Mar",2009,"French","France",,,
"9780679643517","Love, Anger, Madness","Marie","Vieux-Chauvet","Rose","Rejouis","Modern Library","Fiction",$27.00,"Aug",2009,"French","Haiti","Val","Vinokur","Translator"
"9781934824108","Season of Ash","Jorge","Volpi","Alfred","MacAdam","Open Letter","Fiction",$15.95,"Oct",2009,"Spanish","Mexico",,,
"9781564785688","Country Where No One Ever Dies","Ornela","Vorpsi","Robert","Elsie","Dalkey Archive","Fiction",$12.95,"Nov",2009,"Albanian","Albania","Janice","Mathie-Heck","Translator"
"9781933382333","Invitation for Me to Think","Alexander","Vvedensky","Eugene","Ostashevsky","Green Integer","Poetry",$14.95,"Oct",2009,"Russian","Russia","Matvei","Yankelvich","Translator"
"9780803222625","In the United States of Africa","Abdourahman","Waberi","David","Ball","University of Nebraska","Fiction",$19.95,"Mar",2009,"French","Djibouti","Nicole","Ball","Translator"
"9781870041744","Penwoman","Elin","Wagner","Sarah","Death","Norvik Press","Fiction",$24.95,"Dec",2009,"Swedish","Sweden",,,
"9781596923508","Joseph's Picture","Najem","Wali","??","??","MacAdam Cage","Fiction",$25.00,"Nov",2009,"German","Iraq",,,
"9780811215893","Tanners","Robert","Walser","Susan","Bernofsky","New Directions","Fiction",$24.95,"May",2009,"German","Switzerland",,,
"9780231148986","Who Ate Up All the Shinga?","Park","Wan-suh","Yu","Young-nan","Columbia University Press","Fiction",$24.50,"Aug",2009,"Korean","South Korea","Stephen","Epstein","Translator"
"9780815609209","Popular Turkish Love Lyrics and Folk Legends","Jayne","Warner","Talat","Halman","Syracuse University Press","Poetry",$24.95,"Nov",2009,"Turkish","Turkey",,,
"9781846880643","Beyond the Blossoming Fields","Junichi","Watanabe","Anna","Isozaki","Alma","Fiction",$24.95,"Apr",2009,"Japanese","Japan","Deborah","Iwabuchi","Translator"
"9781886224995","Language Death Night Outside Poem: A Novel","Peter","Waterhouse","Rosmarie","Waldrop","Burning Deck Press","Fiction",$14.00,"Dec",2009,"German","Germany",,,
"9781901285789","Franziska","Ernst","Weiss","Anthea","Bell","Pushkin Press","Fiction",$14.95,"June",2009,"German","Austria",,,
"9780307266507","Mad Desire to Dance","Elie","Wiesel","Catherine","Temerson","Knopf","Fiction",$25.00,"Feb",2009,"French","Romania",,,
"9780307377685","Woman from Shanghai","Yang","Xianhui","Wen","Huang","Pantheon","Fiction",$24.95,"Aug",2009,"Chinese","China",,,
"9781416583806","Feathered Serpent","Xu","Xiaobin","John","Howard-Gibbon","Atria","Fiction",$25.00,"Feb",2009,"Chinese","China",,,
"9780300122275","Five Spice Street","Can","Xue","Karen","Gernant","Yale University Press","Fiction",$25.00,"Mar",2009,"Chinese","China","Chen","Zeping","Translator"
"9780815609377","Canceled Memories","Nazik Saba","Yared","Nadine","Sinno","Syracuse University Press","Fiction",$22.95,"Apr",2009,"Arabic","Lebanon",,,
"9781556592799","In Such Hard Times","Wei","Ying-wu","Red","Pine","Copper Canyon","Poetry",$18.00,"July",2009,"Chinese","China",,,
"9781901285840","Artificial Snow","Florian","Zeller","Sue","Rose","Pushkin Press","Fiction",$14.95,"Apr",2009,"French","France",,,
"9780520259737","Purgatory","Raul","Zurita","Anna","Deeny","University of California Press","Poetry",$19.95,"Nov",2009,"Spanish","Chile",,,
"9781901285864","Wondrak and Other Stories","Stefan","Zweig","Anthea","Bell","Pushkin Press","Fiction",$15.95,"Nov",2009,"German","Austria",,,
"9781933372839","Homecoming Party","Carmine","Abate","Anthony","Shugaar","Europa Editions","Fiction",$15.00,"Aug",2010,"Italian","Italy",,,
"9789774163401","Saint Theresa and Sleeping with Strangers","Bahaa","Abdelmegid","Chip","Rossetti","American University at Cairo","Fiction",$18.95,"May",2010,"Arabic","Egypt",,,
"9780974888170","Light of Desire","Marjorie","Agosin","Lori Marie","Carlson","Swan Isle Press","Poetry",$28.00,"Jan",2010,"Spanish","Chile",,,
"9781933254685","Chinese Notebook","Demosthenes","Agrafiotis","John","Sakkis","Ugly Duckling","Poetry",$17.00,"Oct",2010,"Greek","Greece","Angelos","Sakkis","Translator"
"9780942996708","Maribor","Demosthenes","Agrafiotis","John","Sakkis","Post-Apollo Press","Poetry",$15.00,"Feb",2010,"Greek","Greece","Angelos","Sakkis","Translator"
"9780811218788","Literary Conference","Cesar","Aira","Katherine","Silver","New Directions","Fiction",$10.00,"May",2010,"Spanish","Argentina",,,
"9781564785787","Golden Age","Michal","Ajvaz","Andrew","Oakland","Dalkey Archive","Fiction",$14.95,"Apr",2010,"Czech","Czech Republic",,,
"9780292723351","Puppet","Ibrahim","Al-Koni","William","Hutchins","University of Texas","Fiction",$16.00,"Nov",2010,"Arabic","Libyan Arab Jamahiriya",,,
"9789774163463","Munira's Bottle","Yousef","al-Mohaimeed","Anthony","Calderbank","American University at Cairo","Fiction",$18.95,"Mar",2010,"Arabic","Egypt",,,
"9789774162961","East Winds, West Winds","Mahdi Issa","al-Saqr","Paul","Starkey","American University at Cairo","Fiction",$24.95,"May",2010,"Arabic","Iraq",,,
"9781880100622","Fish: A History of One Migration","Peter","Aleshkovsky","Nina","Shevchuk-Murray","Russian Information Services","Fiction",$16.00,"Sept",2010,"Russian","Russia",,,
"9781934254165","Babyfucker","Urs","Allemann","Peter","Smith","Les Figues","Fiction",$15.00,"Jan",2010,"German","Switzerland",,,
"9780061988240","Island Beneath the Sea","Isabel","Allende","Margaret Sayers","Peden","HarperCollins","Fiction",$26.99,"Apr",2010,"Spanish","Chile",,,
"9781933254593","5 Meters of Poems","Carlos Oquendo de","Amat","Alejando de","Acosta","Ugly Duckling","Poetry",$25.00,"Feb",2010,"Spanish","Peru",,,
"9780838757697","Essential Poety of Bohdan Ihor Antonych","Bohdan Ihor","Antonych","Michael","Naydan","Bucknell University Press","Poetry",$42.00,"July",2010,"Ukrainian","Ukraine",,,
"9780805242805","Blooms of Darkness","Aharon","Appelfeld","Jeffrey","Green","Schocken Books","Fiction",$24.00,"Mar",2010,"Hebrew","Israel",,,
"9780872865044","Solar Poems","Homero","Aridjis","George","McWhirter","City Lights","Poetry",$17.95,"Mar",2010,"Spanish","Mexico",,,
"9781935554233","Kismet: A Kayankaya Mystery","Jakob","Arjouni","Anthea","Bell","Melville House","Fiction",$15.00,"Oct",2010,"German","Germany",,,
"9781566568326","Specters","Radwa","Ashour","Barbara","Romaine","Interlink","Fiction",$15.00,"Sept",2010,"Arabic","Egypt",,,
"9780393065855","Tablet & Pen","Reza","Aslan","various","various","W.W. Norton","Fiction",$35.00,"Nov",2010,"Various","Various",,,
"9781555975517","Obabakoak","Bernardo","Atxaga","Margaret Jull","Costa","Graywolf","Fiction",$16.00,"Mar",2010,"Basque","Spain",,,
"9781608010066","Fox's Window and Other Stories","Naoko","Awa","Toshiya","Kamei","UNO Press","Fiction",$22.95,"June",2010,"Japanese","Japan",,,
"9780963932181","Winter Revels and Even Further into the Snows","Gennady","Aygi","Peter","France","Rumor Books/Listening Chamber","Poetry",$12.99,"May",2010,"Russian","Russia",,,
"9780375858963","Star of Stone","Pierdomenico","Baccalario","Leah","Janeczko","Random House","Fiction",$16.99,"Sept",2010,"Italian","Italy",,,
"9781564785657","transcript","Heimrad","Backer","Patrick","Greaney","Dalkey Archive","Poetry",$25.95,"Feb",2010,"German","Austria","Vincent","Kling","Translator"
"9781848611238","Ficticia","Maria","Baranda","Joshua","Edwards","Shearsman Books","Poetry",$15.00,"Sept",2010,"Spanish","Mexico",,,
"9780887485237","Birds for a Demolition","Manoel de","Barros","Idra","Novey","Carnegie Mellon Press","Poetry",$16.95,"Sept",2010,"Portuguese","Brazil",,,
"9781932195835","This Lamentable City","Polina","Barskova","Ilya","Kaminsky","Tupelo Press","Poetry",$11.95,"Mar",2010,"Russian","Russia",,,
"9781566568371","Life and Memoirs of Doctor Pi and Other Stories","Edgar","Bayley","Emily","Toder","Clockroot","Fiction",$15.00,"Oct",2010,"Spanish","Argentina",,,
"9781564785930","Dying","Rene","Belletto","Alexander","Hertich","Dalkey Archive","Fiction",$13.95,"Oct",2010,"French","France",,,
"9781558855168","Portable Paradise","Mario","Bencastro","John","Pluecker","Arte Publico","Fiction",$15.95,"Mar",2010,"Spanish","El Salvador",,,
"9780924047718","Rest Is Jungle","Mario","Benedetti","Harry","Morales","Host Publications","Fiction",$25.00,"Mar",2010,"Spanish","Uruguay",,,
"9781906497569","Prose","Thomas","Bernhard","Martin","Chalmers","Seagull Books","Fiction",$17.00,"Aug",2010,"German","Austria",,,
"9780552775021","Library of Shadows","Mikkel","Birkegaard","Tiina","Nunnally","Black Swan","Fiction",$14.95,"Nov",2010,"Danish","Denmark",,,
"9781904559351","To Music","Ketil","Bjornstad","Deborah","Dawkin","Maia","Fiction",$17.95,"June",2010,"Norwegian","Norway","Erik","Skuggevik","Translator"
"9780887848254","Rebecca, Born in the Maelstrom","Marie-Claire","Blais","Nigel","Spencer","House of Anansi","Fiction",$18.95,"Mar",2010,"French","Quebec",,,
"9781564785992","You Do Understand","Andrej","Blatnik","Tamara","Soban","Dalkey Archive","Fiction",$12.95,"Sept",2010,"Slovenian","Slovenia",,,
"9780811217170","Antwerp","Roberto","Bolano","Natasha","Wimmer","New Directions","Fiction",$15.95,"Apr",2010,"Spanish","Chile",,,
"9780811217163","Insufferable Gaucho","Roberto","Bolano","Chris","Andrews","New Directions","Fiction",$22.95,"Aug",2010,"Spanish","Chile",,,
"9780811217149","Monsieur Pain","Roberto","Bolano","Chris","Andrews","New Directions","Fiction",$22.95,"Jan",2010,"Spanish","Chile",,,
"9780811217156","Return","Roberto","Bolano","Chris","Andrews","New Directions","Fiction",$23.95,"July",2010,"Spanish","Chile",,,
"9781564785589","My Little War","Louis Paul","Boon","Paul","Vincent","Dalkey Archive","Fiction",$12.95,"Jan",2010,"Flemish","Belgium",,,
"9780982624616","My Kind of Girl","Buddhadeva","Bose","Arunava","Sinha","Archipelago","Fiction",$15.00,"Oct",2010,"Bengali","India",,,
"9780924047749","These Hands","Per Aage","Brandt","Thom","Satterlee","Host Publications","Poetry",$15.00,"Sept",2010,"Danish","Denmark",,,
"9781933372969","Broken Glass Park","Alina","Bronsky","Tim","Mohr","Europa Editions","Fiction",$15.00,"Apr",2010,"German","Germany",,,
"9781906497163","Prison Poems","Nikolai","Bukharin","George","Shriver","Seagull Books","Poetry",$35.00,"Feb",2010,"Russian","Russia",,,
"9780974888163","Winter Journey","Jaume","Cabre","Patricia","Lunn","Swan Isle Press","Fiction",$28.00,"July",2010,"Catalan","Spain",,,
"9780143117933","Track of Sand","Andrea","Camilleri","Stephen","Sartarelli","Penguin","Fiction",$14.00,"Nov",2010,"Italian","Italy",,,
"9780143116608","Wings of the Sphinx","Andrea","Camilleri","Stephen","Sartarelli","Penguin","Fiction",$14.00,"Jan",2010,"Italian","Italy",,,
"9781933372808","Bandit Love","Massimo","Carlotto","Antony","Shugaar","Europa Editions","Fiction",$15.00,"Oct",2010,"Italian","Italy",,,
"9780312383961","Past Is a Foreign Country","Gianrico","Carofiglio","Howard","Curtis","Minotaur","Fiction",$24.99,"July",2010,"Italian","Italy",,,
"9781932195781","Stone Lyre","Rene","Char","Nancy Naomi","Carlson","Tupelo Press","Poetry",$16.95,"Feb",2010,"French","France",,,
"9781931520621","Life on Paper","Georges-Olivier","Chateaureynaud","Edward","Gauvin","Small Beer","Fiction",$22.00,"May",2010,"French","France",,,
"9780811218665","King of Trees","Ah","Cheng","Bonnie","MacDougall","New Directions","Fiction",$15.95,"June",2010,"Chinese","China",,,
"9781904738510","Jew Must Die","Jacques","Chessex","Donald","Wilson","Bitter Lemon","Fiction",$12.95,"Apr",2010,"French","Switzerland",,,
"9780520260511","Forest of Eyes","Tada","Chimako","Jeffrey","Angles","University of California Press","Poetry",$19.95,"Aug",2010,"Japanese","Japan",,,
"9780981274461","West Cliff Poems","Weng","Chuan","Jonathan","Chaves","Ahadada Books","Poetry",$16.95,"Dec",2010,"Chinese","China",,,
"9781934851234","Bunker Anatomy","Christophe","Claro","Brian","Evenson","Marick Press","Fiction",$16.95,"Dec",2010,"French","France",,,
"9781933372822","Novel Bookstore","Laurence","Cosse","Alison","Anderson","Europa Editions","Fiction",$15.00,"Aug",2010,"French","France",,,
"9781590173251","Jokers","Albert","Cossery","Anna","Moschovakis","New York Review Books","Fiction",$14.95,"May",2010,"French","Egypt",,,
"9780811217798","Splendid Conspiracy","Albert","Cossery","Alyson","Waters","New Directions","Fiction",$14.95,"May",2010,"French","Egypt",,,
"9780981955742","Eline Vere","Louis","Couperus","Ina","Rilke","Archipelago","Fiction",$17.00,"Apr",2010,"Dutch","Netherlands",,,
"9780979299988","Zarma Folkales of Niger","Amanda","Cushman","Amanda","Cushman","Quale Press","Fiction",$14.00,"Mar",2010,"French","Niger",,,
"9780981552163","Black Square","Tadeusz","Dabrowski","Antonia","Lloyd-Jones","Zephyr Press","Poetry",$15.00,"June",2010,"Polish","Poland",,,
"9780312375713","Last Fix","K. O.","Dahl","Don","Bartlett","Minotaur","Fiction",$24.99,"Mar",2010,"Norwegian","Norway",,,
"9781934287361","Season of Infidelity","Oniroku","Dan","??","??","Vertical","Fiction",$14.95,"Feb",2010,"Japanese","Japan",,,
"9780981955711","River Dies of Thirst","Mahmoud","Darwish","Catherine","Cobhman","Archipelago","Poetry",$15.00,"Feb",2010,"Arabic","Palestinian Territory, Occupied",,,
